id,hq_id,title,brand,scraped_aisle,main_category,sub_category,final_price,original_price,discount_pct,discount_label,deal_price,deal_count,unit,unit_price_description,is_bonus,discount_type,bonus_mechanism,bonus_start,bonus_end,nutriscore,available_online,shop_type,url,scraped_at,title_eng,aisle_eng
588085,33267,Boursin Plantaardig knoflook & fijne kruiden,Boursin,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige kaas voor de borrel,2.62,3.49,25.0,25% korting,,,150 g,normale prijs per kg €23.27,True,AH,25% korting,2026-08-10,2026-08-16,D,True,AH,https://www.ah.nl/producten/product/wi588085,2026-08-14,Boursin Plantaardig knoflook & fijne kruiden,vegetarisch-vegan-en-plantaardig
583041,26305,Blue Band Finesse plantaardig alternatief slagroom,Blue Band,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige room,1.79,1.79,,,,,250 ml,prijs per liter €7.16,False,,,,,D,True,AH,https://www.ah.nl/producten/product/wi583041,2026-08-14,Blue Band Finesse plantaardig alternatief slagroom,vegetarisch-vegan-en-plantaardig
412158,855694,Oatly! Haver barista edition,Oatly!,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,2.89,2.89,,,,,1 l,prijs per liter €2.89,False,,,,,D,True,AH,https://www.ah.nl/producten/product/wi412158,2026-08-14,Oatly! Haver barista edition,vegetarisch-vegan-en-plantaardig
611232,0,Oatly! Haver barista edition 4-pack,Oatly!,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,10.98,11.56,5.0,5% volume voordeel,,,4 stuks,,True,AHOO,5% volume voordeel,2026-08-14,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi611232,2026-08-14,Oatly! Haver barista edition 4-pack,vegetarisch-vegan-en-plantaardig
445419,707247,Kips Vega paté vol en smeuig,Kips,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige vleeswaren,2.49,2.49,,2e gratis,,2.0,125 g,normale prijs per kg €19.92,True,AH,2e gratis,2026-08-17,2026-08-23,E,True,AH,https://www.ah.nl/producten/product/wi445419,2026-08-14,Kips Vega paté vol en smeuig,vegetarisch-vegan-en-plantaardig
583040,26304,Blue Band Finesse plantaardig alternatief kookroom,Blue Band,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige room,1.79,1.79,,,,,250 ml,prijs per liter €7.16,False,,,,,C,True,AH,https://www.ah.nl/producten/product/wi583040,2026-08-14,Blue Band Finesse plantaardig alternatief kookroom,vegetarisch-vegan-en-plantaardig
489288,742894,AH Terra Plantaardige smeerleverworst,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige vleeswaren,1.59,1.59,,,,,125 g,prijs per kg €12.72,False,,,,,C,True,AH,https://www.ah.nl/producten/product/wi489288,2026-08-14,AH Terra Plantaardige smeerleverworst,vegetarisch-vegan-en-plantaardig
565765,4557,AH Terra Plantaardige sojadrink ongezoet,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Sojadrink,0.89,0.89,,,,,1 l,prijs per liter €0.89,False,,,,,B,True,AH,https://www.ah.nl/producten/product/wi565765,2026-08-14,AH Terra Plantaardige sojadrink ongezoet,vegetarisch-vegan-en-plantaardig
565766,4558,AH Terra Amandeldrink ongezoet,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig","Amandel, cashewdrink",1.49,1.49,,,,,1 l,prijs per liter €1.49,False,,,,,B,True,AH,https://www.ah.nl/producten/product/wi565766,2026-08-14,AH Terra Amandeldrink ongezoet,vegetarisch-vegan-en-plantaardig
462463,714670,AH Terra Plantaardige haverdrink ongezoet,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,1.35,1.35,,,,,1 l,prijs per liter €1.35,False,,,,,C,True,AH,https://www.ah.nl/producten/product/wi462463,2026-08-14,AH Terra Plantaardige haverdrink ongezoet,vegetarisch-vegan-en-plantaardig
